Month,Make,Model,Segment,Sales_Rank,Cash_Rate_Percent,Sales_Total,Segment_Share_Percent,Retail_Offer,Media_Spend_Total
Feb-24,Audi,A5,Medium > $60K,,4.35,7,2.54%,,$0
Feb-24,Audi,A6,Large > $70K,,4.35,7,4.00%,,$0
Feb-24,Audi,A6 Allroad,Large > $70K,,4.35,9,5.14%,,$0
Feb-24,Audi,A7,Large > $70K,,4.35,4,2.28%,,$0
Feb-24,Audi,A8,Upper Large > $100K,,4.35,0,0.00%,,$0
Feb-24,Audi,Q2,SUV Small > $45K,,4.35,72,2.99%,,$0
Feb-24,Audi,Q3,SUV Small > $45K,,4.35,342,14.15%,,$0
Feb-24,Audi,Q4 e-tron,SUV Medium > $60K,,4.35,0,0.00%,,$0
Feb-24,Audi,Q5,SUV Medium > $60K,,4.35,236,5.04%,,$0
Feb-24,Audi,Q6 e-Tron,SUV Medium > $60K,,4.35,0,0.00%,,$0
Feb-24,Audi,Q7,SUV Large > $80K,,4.35,64,3.13%,,$0
Feb-24,Audi,Q8,SUV Large > $80K,,4.35,53,2.60%,,$0
Feb-24,Audi,Q8 e-tron,SUV Large > $80K,,4.35,22,1.08%,Finance,"$80,259"
Feb-24,Audi,TT,Sports > $90K,,4.35,10,3.64%,,$0
Feb-24,Audi,e-tron,SUV Large > $80K,,4.35,0,0.00%,,$0
Feb-24,Audi,e-tron GT,Large > $70K,,4.35,19,10.85%,,$0
Feb-24,BMW,1 Series,Small > $45K,,4.35,133,7.42%,Finance,"$317,288"
Feb-24,BMW,2 Series,Sports > $90K,,4.35,71,25.82%,,$0
Feb-24,BMW,2 Series Gran Coupe,Small > $45K,,4.35,66,3.68%,Finance,"$168,201"
Feb-24,BMW,3 Series,Medium > $60K,,4.35,14,0.31%,Limited Edition;Finance,"$481,186"
Feb-24,BMW,4 Series,Sports > $90K,,4.35,20,7.28%,,$0
Feb-24,BMW,4 Series Gran Coupe,Medium > $60K,,4.35,16,0.36%,,$0
Feb-24,BMW,5 Series,Large > $70K,,4.35,1,0.57%,Finance,"$52,527"
Feb-24,BMW,6 Series Gran Turismo,Upper Large > $100K,,4.35,0,0.00%,,
Feb-24,BMW,7 Series,Upper Large > $100K,,4.35,1,5.56%,,$0
Feb-24,BMW,8 Series,Sports > $200K,,4.35,2,1.41%,,$0
Feb-24,BMW,8 Series Gran Coupe,Upper Large > $100K,,4.35,1,5.56%,,$0
Feb-24,BMW,X1,SUV Small > $45K,,4.35,212,8.77%,,$0
Feb-24,BMW,X2,SUV Small > $45K,,4.35,7,0.29%,,$0
Feb-24,BMW,X3,SUV Medium > $60K,,4.35,110,2.36%,Finance,"$362,657"
Feb-24,BMW,X4,SUV Medium > $60K,,4.35,32,0.68%,,$0
Feb-24,BMW,X5,SUV Large > $80K,,4.35,188,9.21%,Finance,"$498,733"
Feb-24,BMW,X6,SUV Large > $80K,,4.35,37,1.81%,Finance,"$80,357"
Feb-24,BMW,X7,SUV Upper Large > $120K,,4.35,82,28.47%,,$0
Feb-24,BMW,XM,SUV Upper Large > $120K,,4.35,7,2.43%,,$0
Feb-24,BMW,Z4,Sports > $90K,,4.35,8,2.91%,,$0
Feb-24,BMW,i4 Gran Coupe,Medium > $60K,,4.35,128,2.84%,Finance,"$359,560"
Feb-24,BMW,i5,Large > $70K,,4.35,0,0.00%,Finance,"$47,552"
Feb-24,BMW,i7,Upper Large > $100K,,4.35,5,27.78%,,$0
Feb-24,BMW,iX,SUV Large > $80K,,4.35,29,1.42%,Finance,"$9,910"
Feb-24,BMW,iX1,SUV Small > $45K,,4.35,119,4.93%,,$0
Feb-24,BMW,iX2,SUV Small > $45K,,4.35,0,0.00%,,$0
Feb-24,BMW,iX3,SUV Medium > $60K,,4.35,152,3.25%,,$0
Feb-24,BYD,Atto 3,SUV Medium < $60K,,4.35,711,4.04%,Cash Back,"$1,181,432"
Feb-24,BYD,Dolphin,Small < $45K,,4.35,219,3.33%,,$0
Feb-24,BYD,E6,People Movers < $70K,,4.35,0,0.00%,,$0
Feb-24,BYD,Seal,Medium < $60K,,4.35,619,24.68%,,$0
Feb-24,BYD,Sealion 6,SUV Medium < $60K,,4.35,0,0.00%,,$0
Feb-24,BYD,Sealion 7,SUV Medium < $60K,,4.35,0,0.00%,,$0
Feb-24,BYD,Shark 6,PU/CC 4X4,,4.35,0,0.00%,,$0
Feb-24,BYD,T3,Vans/CC <= 2.5t,,4.35,0,0.00%,,$0
Feb-24,Bentley,Bentayga,SUV Upper Large > $120K,,4.35,6,2.09%,,$0
Feb-24,Bentley,Continental GT,Sports > $200K,,4.35,4,2.81%,,$0
Feb-24,Bentley,Continental GTC,Sports > $200K,,4.35,0,0.00%,,$0
Feb-24,Bentley,Flying Spur,Upper Large > $100K,,4.35,1,5.56%,,$0
Feb-24,Cadillac,Lyriq,SUV Medium > $60K,,4.35,0,0.00%,,$0
Feb-24,Caterham,7,Sports > $90K,,4.35,0,0.00%,,$0
Feb-24,Chery,C5,SUV Small < $45K,,4.35,474,3.74%,Factory Bonus,"$1,063,500"
Feb-24,Chery,E5,SUV Small < $45K,,4.35,0,0.00%,,$0
Feb-24,Chery,Tiggo 4,SUV Small < $45K,,4.35,0,0.00%,,$0
Feb-24,Chery,Tiggo 7,SUV Medium < $60K,,4.35,155,0.88%,Factory Bonus,"$331,500"
Feb-24,Chery,Tiggo 8,SUV Large < $80K,,4.35,0,0.00%,,$0
Feb-24,Chevrolet,Corvette,Sports > $90K,,4.35,9,3.27%,,$0
Feb-24,Chevrolet,Silverado,PU/CC > $100K,,4.35,272,30.29%,,$0
Feb-24,Chrysler,300,Upper Large < $100K,,4.35,0,0.00%,,$0
Feb-24,Citroen,C3,Light > $30K,,4.35,0,0.00%,,$0
Feb-24,Citroen,C4,SUV Small < $45K,,4.35,6,0.05%,,$0
Feb-24,Citroen,C5 Aircross,SUV Medium < $60K,,4.35,5,0.03%,,$0
Feb-24,Citroen,C5 X,Large < $70K,,4.35,2,7.14%,Pack,"$2,400"
Feb-24,Cupra,Ateca,SUV Small > $45K,,4.35,19,0.79%,Finance;Servicing,$0
Feb-24,Cupra,Born,Small > $45K,,4.35,69,3.85%,,$0
Feb-24,Cupra,Formentor,SUV Small > $45K,,4.35,96,3.97%,Limited Edition;Finance;Servicing,"$455,709"
Feb-24,Cupra,Leon,Small > $45K,,4.35,35,1.95%,Limited Edition;Finance;Servicing,"$147,685"
Feb-24,Cupra,Tavascan,SUV Medium > $60K,,4.35,0,0.00%,,$0
Feb-24,Cupra,Terramar,SUV Medium > $60K,,4.35,0,0.00%,,$0
Feb-24,Deepal,E07,SUV Medium > $60K,,4.35,0,0.00%,,$0
Feb-24,Deepal,S07,SUV Medium < $60K,,4.35,0,0.00%,,$0
Feb-24,Dodge,Journey,SUV Large < $80K,,4.35,0,0.00%,,
Feb-24,Farizon,SuperVan,Vans/CC 2.5-3.5t,,4.35,0,0.00%,,$0
Feb-24,Ferrari,12Cilindri,Sports > $200K,,4.35,0,0.00%,,$0
Feb-24,Ferrari,296 GTB,Sports > $200K,,4.35,1,0.70%,,$0
Feb-24,Ferrari,296 GTS,Sports > $200K,,4.35,3,2.11%,,$0
Feb-24,Ferrari,812 GTS,Sports > $200K,,4.35,0,0.00%,,$0
Feb-24,Ferrari,812 Superfast,Sports > $200K,,4.35,0,0.00%,,$0
Feb-24,Ferrari,Ferrari 812 Competizione,Sports > $200K,,4.35,0,0.00%,,$0
Feb-24,Ferrari,Portofino,Sports > $200K,,4.35,1,0.70%,,$0
Feb-24,Ferrari,Purosangue,SUV Upper Large > $120K,,4.35,3,1.04%,,$0
Feb-24,Ferrari,Roma,Sports > $200K,,4.35,3,2.11%,,$0
Feb-24,Ferrari,SF90 Spider,Sports > $200K,,4.35,0,0.00%,,$0
Feb-24,Ferrari,SF90 Stradale,Sports > $200K,,4.35,2,1.41%,,$0
Feb-24,Fiat,500,Micro,,4.35,46,15.03%,,$0
Feb-24,Fiat,Ducato,LD 3501-8000 kgs GVM,,4.35,0,0.00%,,$0
Feb-24,Ford,Escape,SUV Medium < $60K,,4.35,55,0.32%,,$0
Feb-24,Ford,Everest,SUV Large < $80K,,4.35,1059,10.34%,,$0
Feb-24,Ford,F-150,PU/CC > $100K,,4.35,255,28.40%,,$0
Feb-24,Ford,Fiesta,Light < $30K,,4.35,0,0.00%,,$0
Feb-24,Ford,Mustang,Sports < $90K,,4.35,0,0.00%,,$0
Feb-24,Ford,Mustang Mach-E,SUV Large > $80K,,4.35,66,3.23%,,$0
Feb-24,Ford,Puma,SUV Light,,4.35,232,4.52%,Driveaway,"$192,713"
Feb-24,Ford,Ranger,PU/CC 4X4,,4.35,119,4.82%,,$0
Feb-24,Ford,Tourneo,People Movers < $70K,,4.35,0,0.00%,,$0
Feb-24,Ford,Transit,LD 3501-8000 kgs GVM,,4.35,0,0.00%,Driveaway,"$25,319"
Feb-24,Ford,Transit Custom,Vans/CC 2.5-3.5t,,4.35,183,8.39%,,$0
Feb-24,Foton,Tunland,PU/CC 4X4,,4.35,0,0.00%,,$0
Feb-24,GMC,Yukon,SUV Upper Large > $120K,,4.35,0,0.00%,,$0
Feb-24,GWM,Cannon,PU/CC 4X4,,4.35,0,0.00%,Driveaway,$0
Feb-24,GWM,Cannon Alpha,PU/CC 4X4,,4.35,0,0.00%,,$0
Feb-24,GWM,Haval H6,SUV Medium < $60K,,4.35,993,5.65%,Driveaway,"$1,255,000"
Feb-24,GWM,Haval H7,SUV Medium < $60K,,4.35,0,0.00%,,$0
Feb-24,GWM,Haval Jolion,SUV Small < $45K,,4.35,1202,9.48%,Driveaway,"$96,000"
Feb-24,GWM,Ora,Small > $45K,,4.35,98,5.47%,Driveaway,"$549,451"
Feb-24,GWM,Tank 300,SUV Large < $80K,,4.35,387,3.77%,,$0
Feb-24,GWM,Tank 500,SUV Large < $80K,,4.35,6,0.06%,,$0
Feb-24,GWM,Ute,PU/CC 4X4,,4.35,2,0.01%,Driveaway,"$992,000"
Feb-24,Geely,EX5,SUV Medium < $60K,,4.35,0,0.00%,,$0
Feb-24,Genesis,G70,Medium > $60K,,4.35,0,0.00%,Finance,$0
Feb-24,Genesis,G80,Large > $70K,,4.35,3,1.71%,Finance,$0
Feb-24,Genesis,GV60,SUV Small > $45K,,4.35,4,0.16%,Finance,"$2,727"
Feb-24,Genesis,GV70,SUV Medium > $60K,,4.35,54,1.15%,Finance,$0
Feb-24,Genesis,GV80,SUV Large > $80K,,4.35,13,0.63%,Finance,"$15,268"
Feb-24,Hino,300 Series,LD 3501-8000 kgs GVM,,4.35,0,0.00%,,$0
Feb-24,Honda,Accord,Medium < $60K,,4.35,7,0.28%,Reduced Price;Warranty;Roadside Assist,"$9,800"
Feb-24,Honda,CR-V,SUV Medium < $60K,,4.35,761,4.32%,Warranty;Roadside Assist,"$991,200"
Feb-24,Honda,Civic,Small > $45K,,4.35,128,7.15%,,$0
Feb-24,Honda,HR-V,SUV Small < $45K,,4.35,280,2.21%,Reduced Price,$0
Feb-24,Honda,ZR-V,SUV Medium < $60K,,4.35,533,3.03%,Warranty;Roadside Assist,"$667,800"
Feb-24,Hyundai,Inster,SUV Light,,4.35,0,0.00%,,$0
Feb-24,Hyundai,Ioniq 5,SUV Medium > $60K,,4.35,84,1.79%,,$0
Feb-24,Hyundai,Ioniq 6,Medium > $60K,,4.35,27,0.60%,,$0
Feb-24,Hyundai,Ioniq 9,SUV Upper Large < $120K,,4.35,0,0.00%,,$0
Feb-24,Hyundai,Kona,SUV Small < $45K,,4.35,1024,8.08%,Driveaway,$0
Feb-24,Hyundai,Nexo,SUV Medium > $60K,,4.35,0,0.00%,,$0
Feb-24,Hyundai,Palisade,SUV Large < $80K,,4.35,249,2.43%,Factory Bonus,"$72,000"
Feb-24,Hyundai,Santa Fe,SUV Large < $80K,,4.35,328,3.20%,Factory Bonus,"$50,000"
Feb-24,Hyundai,Sonata,Medium < $60K,,4.35,72,2.87%,,$0
Feb-24,Hyundai,Staria,People Movers < $70K,,4.35,93,15.30%,Cash Back,"$16,180"
Feb-24,Hyundai,Staria-Load,Vans/CC 2.5-3.5t,,4.35,246,11.28%,Driveaway,"$176,592"
Feb-24,Hyundai,Tucson,SUV Medium < $60K,,4.35,1687,9.58%,Factory Bonus,"$1,186,500"
Feb-24,Hyundai,Venue,SUV Light,,4.35,487,9.49%,Driveaway,"$117,105"
Feb-24,Hyundai,i20,Light > $30K,,4.35,34,8.59%,,$0
Feb-24,Hyundai,i30,Small < $45K,,4.35,814,12.40%,Driveaway,"$973,340"
Feb-24,Hyundai,iLoad,Vans/CC 2.5-3.5t,,4.35,0,0.00%,,$0
Feb-24,Ineos,Grenadier,SUV Large > $80K,,4.35,0,0.00%,,$0
Feb-24,Ineos,Grenadier Quartermaster,PU/CC 4X4,,4.35,0,0.00%,,$0
Feb-24,Isuzu,D-Max,PU/CC 4X4,,4.35,31,0.17%,,$0
Feb-24,Isuzu,MU-X,SUV Large < $80K,,4.35,1751,17.07%,,$0
Feb-24,Isuzu,S,PU/CC 4X4,,4.35,0,0.00%,,$0
Feb-24,Iveco,Daily,LD 3501-8000 kgs GVM,,4.35,0,0.00%,,$0
Feb-24,Iveco,Mellor,Light Buses => 20 Seats,,4.35,0,0.00%,,$0
Feb-24,JAC,T9,PU/CC 4X4,,4.35,0,0.00%,,$0
Feb-24,JMC,Conquer,LD 3501-8000 kgs GVM,,4.35,0,0.00%,,$0
Feb-24,JMC,Vigus,PU/CC 4X2,,4.35,0,0.00%,,$0
Feb-24,Jaecoo,J7,SUV Medium < $60K,,4.35,0,0.00%,,$0
Feb-24,Jaecoo,J8,SUV Large < $80K,,4.35,0,0.00%,,$0
Feb-24,Jaguar,E-Pace,SUV Small > $45K,,4.35,9,0.37%,,$0
Feb-24,Jaguar,F-Pace,SUV Large > $80K,,4.35,26,1.28%,,$0
Feb-24,Jaguar,F-Type,Sports > $90K,,4.35,2,0.73%,,$0
Feb-24,Jaguar,I-Pace,SUV Large > $80K,,4.35,1,0.05%,,$0
Feb-24,Jaguar,XE,Medium > $60K,,4.35,1,0.02%,,$0
Feb-24,Jaguar,XF,Large > $70K,,4.35,0,0.00%,,$0
Feb-24,Jeep,Avenger,SUV Light,,4.35,0,0.00%,,$0
Feb-24,Jeep,Cherokee,SUV Medium < $60K,,4.35,0,0.00%,,$0
Feb-24,Jeep,Compass,SUV Small < $45K,,4.35,81,0.64%,Demonstrator,"$353,974"
Feb-24,Jeep,Gladiator,PU/CC 4X4,,4.35,18,0.10%,Demonstrator,"$57,420"
Feb-24,Jeep,Grand Cherokee,SUV Large > $80K,,4.35,39,1.92%,Cash Back,"$330,000"
Feb-24,Jeep,Grand Cherokee L,SUV Large > $80K,,4.35,24,1.17%,Cash Back,"$112,900"
Feb-24,Jeep,Wrangler,SUV Large < $80K,,4.35,57,0.56%,Demonstrator,"$230,229"
Feb-24,Joylong,E6,Light Buses < 20 Seats,,4.35,0,0.00%,,$0
Feb-24,KGM,Actyon,SUV Medium < $60K,,4.35,0,0.00%,,$0
Feb-24,KGM,Korando,SUV Medium < $60K,,4.35,51,0.29%,Factory Bonus,"$88,480"
Feb-24,KGM,Musso,PU/CC 4X4,,4.35,226,1.27%,Factory Bonus,$0
Feb-24,KGM,Rexton,SUV Large < $80K,,4.35,145,1.40%,Factory Bonus,$0
Feb-24,KGM,Torres,SUV Medium < $60K,,4.35,0,0.00%,,$0
Feb-24,Kia,Carnival,People Movers < $70K,,4.35,464,76.33%,,$0
Feb-24,Kia,Cerato,Small < $45K,,4.35,388,5.89%,Driveaway,"$1,709,178"
Feb-24,Kia,EV3,SUV Small > $45K,,4.35,0,0.00%,,$0
Feb-24,Kia,EV5,SUV Medium > $60K,,4.35,0,0.00%,,$0
Feb-24,Kia,EV6,SUV Large > $80K,,4.35,192,9.41%,,$0
Feb-24,Kia,EV9,SUV Upper Large < $120K,,4.35,39,1.46%,,$0
Feb-24,Kia,K4,Small < $45K,,4.35,0,0.00%,,$0
Feb-24,Kia,Niro,SUV Small > $45K,,4.35,157,6.50%,,$0
Feb-24,Kia,Picanto,Micro,,4.35,260,84.97%,Driveaway,"$416,341"
Feb-24,Kia,Rio,Light < $30K,,4.35,0,0.00%,,$0
Feb-24,Kia,Seltos,SUV Small < $45K,,4.35,819,6.46%,,$0
Feb-24,Kia,Sorento,SUV Large < $80K,,4.35,950,9.26%,,$0
Feb-24,Kia,Sportage,SUV Medium < $60K,,4.35,1350,7.65%,,$0
Feb-24,Kia,Stinger,Large < $70K,,4.35,0,0.00%,,$0
Feb-24,Kia,Stonic,SUV Light,,4.35,794,15.47%,,$0
Feb-24,Kia,Tasman,PU/CC 4X4,,4.35,0,0.00%,,$0
Feb-24,LDV,D90,SUV Large < $80K,,4.35,298,2.91%,Driveaway,"$499,330"
Feb-24,LDV,Deliver 7,Vans/CC 2.5-3.5t,,4.35,0,0.00%,,$0
Feb-24,LDV,Deliver 9,LD 3501-8000 kgs GVM,,4.35,10,1.05%,,$0
Feb-24,LDV,G10,Vans/CC 2.5-3.5t,,4.35,291,13.35%,Driveaway,$0
Feb-24,LDV,MIFA,People Movers < $70K,,4.35,42,6.90%,Driveaway,"$293,559"
Feb-24,LDV,MIFA 9,People Movers > $70K,,4.35,0,0.00%,,$0
Feb-24,LDV,T60 Max,PU/CC 4X4,,4.35,391,2.18%,Driveaway,"$1,601,306"
Feb-24,LDV,Terron 9,PU/CC 4X4,,4.35,0,0.00%,,$0
Feb-24,LDV,V80,Vans/CC 2.5-3.5t,,4.35,37,1.69%,Driveaway,"$78,362"
Feb-24,LDV,eDeliver 7,Vans/CC 2.5-3.5t,,4.35,12,0.55%,,$0
Feb-24,LDV,eT60,PU/CC 4X2,,4.35,1,0.04%,,$0
Feb-24,Lamborghini,Huracan,Sports > $200K,,4.35,0,0.00%,,$0
Feb-24,Lamborghini,Revuelto,Sports > $200K,,4.35,0,0.00%,,$0
Feb-24,Lamborghini,Urus,SUV Upper Large > $120K,,4.35,4,1.38%,,$0
Feb-24,Land Rover,Defender,SUV Large > $80K,,4.35,208,10.20%,,$0
Feb-24,Land Rover,Discovery,SUV Upper Large < $120K,,4.35,46,1.72%,,$0
Feb-24,Land Rover,Discovery Sport,SUV Medium > $60K,,4.35,18,0.38%,,$0
Feb-24,Land Rover,Range Rover,SUV Upper Large > $120K,,4.35,44,15.28%,,$0
Feb-24,Land Rover,Range Rover Evoque,SUV Medium > $60K,,4.35,41,0.87%,,$0
Feb-24,Land Rover,Range Rover Sport,SUV Large > $80K,,4.35,133,6.52%,,$0
Feb-24,Land Rover,Range Rover Velar,SUV Large > $80K,,4.35,30,1.47%,,$0
Feb-24,Leapmotor,C10,SUV Medium < $60K,,4.35,0,0.00%,,$0
Feb-24,Lexus,ES,Medium > $60K,,4.35,76,1.69%,,$0
Feb-24,Lexus,GX,SUV Upper Large > $120K,,4.35,0,0.00%,,$0
Feb-24,Lexus,LBX,SUV Small > $45K,,4.35,0,0.00%,,$0
Feb-24,Lexus,LC,Sports > $200K,,4.35,0,0.00%,,$0
Feb-24,Lexus,LM,People Movers > $70K,,4.35,47,35.61%,,$0
Feb-24,Lexus,LS,Upper Large > $100K,,4.35,0,0.00%,,$0
Feb-24,Lexus,LX,SUV Upper Large > $120K,,4.35,60,20.83%,,$0
Feb-24,Lexus,NX,SUV Medium > $60K,,4.35,533,11.38%,Finance,"$626,693"
Feb-24,Lexus,RX,SUV Large > $80K,,4.35,187,9.17%,,$0
Feb-24,Lexus,RZ,SUV Large > $80K,,4.35,14,0.69%,,$0
Feb-24,Lexus,UX,SUV Small > $45K,,4.35,91,3.77%,,$0
Feb-24,Lotus,Eletre,SUV Upper Large > $120K,,4.35,0,0.00%,,$0
Feb-24,Lotus,Elise,Sports > $90K,,4.35,0,0.00%,,$0
Feb-24,Lotus,Emeya,Upper Large > $100K,,4.35,0,0.00%,,$0
Feb-24,Lotus,Emira,Sports > $90K,,4.35,17,6.18%,,$0
Feb-24,Lotus,Exige,Sports > $90K,,4.35,0,0.00%,,$0
Feb-24,MG,Cyberster,Sports > $90K,,4.35,0,0.00%,,$0
Feb-24,MG,MG HS,SUV Medium < $60K,,4.35,286,1.63%,Factory Bonus,"$417,500"
Feb-24,MG,MG IM5,Large > $70K,,4.35,0,0.00%,,$0
Feb-24,MG,MG IM6,SUV Large > $80K,,4.35,0,0.00%,,$0
Feb-24,MG,MG ZS,SUV Small < $45K,,4.35,1330,10.50%,Factory Bonus,"$1,635,000"
Feb-24,MG,MG ZST,SUV Small < $45K,,4.35,1027,8.11%,Factory Bonus,"$1,519,500"
Feb-24,MG,MG3,Light < $30K,,4.35,1015,54.27%,Driveaway,"$393,000"
Feb-24,MG,MG4,Small > $45K,,4.35,446,24.89%,,$0
Feb-24,MG,MG5,Small < $45K,,4.35,370,5.62%,,$0
Feb-24,MG,QS,SUV Large < $80K,,4.35,0,0.00%,,$0
Feb-24,MG,S5,SUV Small < $45K,,4.35,0,0.00%,,$0
Feb-24,MINI,Aceman,Light > $30K,,4.35,0,0.00%,,$0
Feb-24,MINI,Clubman,Small > $45K,,4.35,37,2.07%,Finance,"$56,915"
Feb-24,MINI,Cooper,Light > $30K,,4.35,42,15.38%,Finance,"$200,184"
Feb-24,MINI,Countryman,SUV Small > $45K,,4.35,41,1.69%,Finance,"$47,860"
Feb-24,Mahindra,Pik-Up,PU/CC 4X4,,4.35,0,0.00%,,$0
Feb-24,Mahindra,Scorpio,SUV Medium < $60K,,4.35,0,0.00%,,$0
Feb-24,Mahindra,XUV 3XO,SUV Small < $45K,,4.35,0,0.00%,,$0
Feb-24,Mahindra,XUV700,SUV Medium < $60K,,4.35,0,0.00%,,$0
Feb-24,Maserati,Ghibli,Large > $70K,,4.35,0,0.00%,,$0
Feb-24,Maserati,GranCabrio,Sports > $200K,,4.35,0,0.00%,,$0
Feb-24,Maserati,Granturismo,Sports > $200K,,4.35,0,0.00%,,$0
Feb-24,Maserati,Grecale,SUV Medium > $60K,,4.35,27,0.58%,,$0
Feb-24,Maserati,Levante,SUV Large > $80K,,4.35,6,0.30%,,$0
Feb-24,Maserati,MC20,Sports > $200K,,4.35,1,0.70%,,$0
Feb-24,Maserati,Quattroporte,Upper Large > $100K,,4.35,0,0.00%,,$0
Feb-24,Mazda,2,Light < $30K,,4.35,36,1.93%,,$0
Feb-24,Mazda,3,Small < $45K,,4.35,217,3.29%,,$0
Feb-24,Mazda,6,Medium < $60K,,4.35,36,1.44%,,$0
Feb-24,Mazda,BT-50,PU/CC 4X4,,4.35,32,1.30%,Driveaway,$0
Feb-24,Mazda,CX-3,SUV Light,,4.35,1232,24.01%,,$0
Feb-24,Mazda,CX-30,SUV Small < $45K,,4.35,944,7.46%,,$0
Feb-24,Mazda,CX-5,SUV Medium < $60K,,4.35,1642,9.33%,,$0
Feb-24,Mazda,CX-60,SUV Medium > $60K,,4.35,232,4.95%,Factory Bonus,$0
Feb-24,Mazda,CX-70,SUV Large > $80K,,4.35,0,0.00%,,$0
Feb-24,Mazda,CX-8,SUV Large < $80K,,4.35,502,4.90%,,$0
Feb-24,Mazda,CX-80,SUV Large < $80K,,4.35,0,0.00%,,$0
Feb-24,Mazda,CX-9,SUV Large < $80K,,4.35,107,1.06%,,$0
Feb-24,Mazda,CX-90,SUV Large > $80K,,4.35,50,2.44%,Factory Bonus,"$98,000"
Feb-24,Mazda,MX-30,SUV Small < $45K,,4.35,23,0.18%,,$0
Feb-24,Mazda,MX-5,Sports < $90K,,4.35,29,10.62%,,$0
Feb-24,McLaren,620R,Sports > $200K,,4.35,0,0.00%,,$0
Feb-24,McLaren,720S,Sports > $200K,,4.35,0,0.00%,,$0
Feb-24,McLaren,720S Spider,Sports > $200K,,4.35,0,0.00%,,$0
Feb-24,McLaren,750S,Sports > $200K,,4.35,0,0.00%,,$0
Feb-24,McLaren,750S Spider,Sports > $200K,,4.35,0,0.00%,,$0
Feb-24,McLaren,765LT,Sports > $200K,,4.35,0,0.00%,,$0
Feb-24,McLaren,Artura,Sports > $200K,,4.35,0,0.00%,,$0
Feb-24,McLaren,Elva,Sports > $200K,,4.35,0,0.00%,,$0
Feb-24,McLaren,GT,Sports > $200K,,4.35,0,0.00%,,$0
Feb-24,McLaren,GTS,Sports > $200K,,4.35,0,0.00%,,$0
Feb-24,McLaren,Speedtail,Sports > $200K,,4.35,0,0.00%,,$0
Feb-24,Mercedes-Benz,A-Class,Small > $45K,,4.35,57,3.19%,Demonstrator;Servicing,"$6,840"
Feb-24,Mercedes-Benz,AMG GT,Sports > $200K,,4.35,0,0.00%,,$0
Feb-24,Mercedes-Benz,AMG GT4,Upper Large > $100K,,4.35,0,0.00%,,$0
Feb-24,Mercedes-Benz,B-Class,Small > $45K,,4.35,0,0.00%,Demonstrator;Servicing,$0
Feb-24,Mercedes-Benz,C-Class,Medium > $60K,,4.35,1,0.36%,Demonstrator;Servicing,$0
Feb-24,Mercedes-Benz,CLA-Class,Medium > $60K,,4.35,3,0.06%,Demonstrator;Servicing,"$3,420"
Feb-24,Mercedes-Benz,CLE-Class Convertible,Sports > $90K,,4.35,0,0.00%,,$0
Feb-24,Mercedes-Benz,CLE-Class Coupe,Sports > $90K,,4.35,0,0.00%,,$0
Feb-24,Mercedes-Benz,CLS-Class,Large > $70K,,4.35,0,0.00%,,$0
Feb-24,Mercedes-Benz,E-Class,Large > $70K,,4.35,2,0.73%,Demonstrator;Servicing,$0
Feb-24,Mercedes-Benz,EQA,SUV Small > $45K,,4.35,91,3.77%,,$0
Feb-24,Mercedes-Benz,EQB,SUV Medium > $60K,,4.35,16,0.35%,,$0
Feb-24,Mercedes-Benz,EQC,SUV Medium > $60K,,4.35,14,0.29%,,$0
Feb-24,Mercedes-Benz,EQE,Large > $70K,,4.35,10,5.71%,,$0
Feb-24,Mercedes-Benz,EQE SUV,SUV Large > $80K,,4.35,110,5.39%,,$0
Feb-24,Mercedes-Benz,EQS,Upper Large > $100K,,4.35,1,5.56%,,$0
Feb-24,Mercedes-Benz,EQS SUV,SUV Upper Large > $120K,,4.35,2,0.69%,,$0
Feb-24,Mercedes-Benz,EQV,People Movers > $70K,,4.35,3,2.27%,Accessory;Servicing,$0
Feb-24,Mercedes-Benz,G-Class,SUV Upper Large > $120K,,4.35,42,14.58%,Demonstrator;Servicing,"$46,740"
Feb-24,Mercedes-Benz,GLA-Class,SUV Small > $45K,,4.35,93,3.85%,Demonstrator;Servicing,"$100,320"
Feb-24,Mercedes-Benz,GLB-Class,SUV Medium > $60K,,4.35,79,1.68%,Demonstrator;Servicing,$0
Feb-24,Mercedes-Benz,GLC-Class,SUV Medium > $60K,,4.35,143,3.05%,Demonstrator;Servicing,"$160,740"
Feb-24,Mercedes-Benz,GLC-Class Coupe,SUV Medium > $60K,,4.35,94,2.01%,Demonstrator;Servicing,$0
Feb-24,Mercedes-Benz,GLE-Class,SUV Large > $80K,,4.35,134,6.57%,Servicing,"$22,800"
Feb-24,Mercedes-Benz,GLE-Class Coupe,SUV Large > $80K,,4.35,37,1.81%,,$0
Feb-24,Mercedes-Benz,GLS-Class,SUV Upper Large > $120K,,4.35,29,10.08%,Demonstrator;Servicing,"$1,140"
Feb-24,Mercedes-Benz,Marco Polo,People Movers > $70K,,4.35,1,0.76%,,$0
Feb-24,Mercedes-Benz,S-Class,Upper Large > $100K,,4.35,4,22.22%,Demonstrator;Servicing,"$4,560"
Feb-24,Mercedes-Benz,SL-Class,Sports > $200K,,4.35,7,4.93%,Demonstrator;Servicing,"$7,980"
Feb-24,Mercedes-Benz,Sprinter,LD 3501-8000 kgs GVM,,4.35,2,0.21%,,$0
Feb-24,Mercedes-Benz,V-Class,People Movers > $70K,,4.35,25,18.94%,Demonstrator;Servicing,"$26,220"
